Name, Textures 
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_decoob_cart_A.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_decoob_cart_A_no 	*[Albedo] : T_decoob_cart_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_decoob_cart_A_vc.uasset, *[Albedo] : T_decoob_cart_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_DesertValley_OgresCamp01_dn.uasset, *[Normal] : T_DesertValley_OgresCamp01_no 	*[Albedo] : T_DesertValley_OgresCamp01_dn 	*[Mask] : T_DesertValley_OgresCamp01_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_DLV_Migdal_Prop_Rostrum_KMS_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_DLV_Migdal_Prop_Rostrum_KMS_no 	*[Albedo] : T_DLV_Migdal_Prop_Rostrum_KMS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_Farfa_Tree_BanyanDeadBody.uasset, *[Mask] : T_Cornus_Object_ShieldDeco_ME 	*[Normal] : T_Common_Object_Corpse01_N 	*[Albedo] : T_Common_Object_Corpse01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_Farfa_Tree_BanyanDeadBody1.uasset, *[Mask] : T_Cornus_Object_ShieldDeco_ME 	*[Normal] : T_Common_Object_Corpse01_N 	*[Albedo] : T_Common_Object_Corpse01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_FlagRope_01_YN_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_FlagRope_01_YN_no 	*[Albedo] : T_FlagRope_01_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_bdtower_A.uasset, *[Albedo] : T_F_06_bdtower_A_dn 	*[GI Texture] : T_F_06_bdtower_A_li 	*[Normal] : T_F_06_bdtower_A_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_biggate_A.uasset, *[Albedo] : T_F_06_biggate_A_dn 	*[GI Texture] : T_F_06_biggate_A_li 	*[Normal] : T_F_06_biggate_A_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_biggate_A_Light.uasset, *[Albedo] : T_F_06_biggate_A_dn 	*[GI Texture] : T_F_06_biggate_A_li 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_block_A.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_block_A_no 	*[Albedo] : T_F_06_block_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_block_A1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_block_A_no 	*[Albedo] : T_F_06_block_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_block_A2.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_block_A_no 	*[Albedo] : T_F_06_block_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_block_A3.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_block_A_no 	*[Albedo] : T_F_06_block_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_block_A4.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_block_A_no 	*[Albedo] : T_F_06_block_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_block_B.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_block_B_no 	*[Albedo] : T_F_06_block_B_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_block_B1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_block_B_no 	*[Albedo] : T_F_06_block_B_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_block_B2.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_block_B_no 	*[Albedo] : T_F_06_block_B_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_block_B3.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_block_B_no 	*[Albedo] : T_F_06_block_B_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_block_B4.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_block_B_no 	*[Albedo] : T_F_06_block_B_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_block_B5.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_block_B_no 	*[Albedo] : T_F_06_block_B_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_block_B6.uasset, *[Normal] : T_F_06_block_B_no 	*[Albedo] : T_F_06_block_B_dn 	*[Mask] : T_Seafoam_02 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_block_B7.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_block_B_no 	*[Albedo] : T_F_06_block_B_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_block_B_Light.uasset, *[Albedo] : T_F_06_block_B_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_block_C.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_block_C_no 	*[Albedo] : T_F_06_block_C_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_block_C1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_block_C_no 	*[Albedo] : T_F_06_block_C_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_block_C2.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_block_C_no 	*[Albedo] : T_F_06_block_C_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_block_C3.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_F_06_block_C_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_block_C5.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_F_06_block_C_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_block_C6.uasset, *[Normal] : T_F_06_block_C_no 	*[Albedo] : T_F_06_block_C_dn 	*[Mask] : T_Seafoam_02 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_building_A.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_building_A_no 	*[Albedo] : T_F_06_building_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_building_B.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_building_B_no 	*[Albedo] : T_F_06_building_B_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_building_B_Light.uasset, *[Albedo] : T_F_06_building_B_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_deco_box_A.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_deco_box_A_no 	*[Albedo] : T_F_06_deco_box_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_deco_box_A1.uasset, *[Normal] : T_F_06_deco_box_A_no 	*[Albedo] : T_F_06_deco_box_A_dn 	*[Mask] : mask_0_1_1 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_deco_box_A_Light.uasset, *[Albedo] : T_F_06_deco_box_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_Maketprop_A.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_Maketprop_A_no 	*[Albedo] : T_F_06_Maketprop_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_roadbrick_A.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_roadbrick_A_no 	*[Albedo] : T_F_06_roadbrick_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_roadbrick_A_AO.uasset, *[Normal] : T_F_06_roadbrick_A_no 	*[Albedo] : T_F_06_roadbrick_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_roadbrick_B.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_roadbrick_A_no 	*[Albedo] : T_F_06_roadbrick_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_tp2stair_A.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_tp2stair_A_no 	*[Albedo] : T_F_06_tp2stair_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_tp2stair_A1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_F_06_tp2stair_A_no 	*[Albedo] : T_F_06_tp2stair_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_woodbridge_C.uasset, *[Albedo] : T_F_06_woodbridge_C_dn 	*[GI Texture] : T_F_06_woodbridge_C_li 	*[Normal] : T_F_06_woodbridge_C_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_woodbridge_D.uasset, *[Albedo] : T_F_06_woodbridge_D_dn 	*[GI Texture] : T_F_06_woodbridge_li 	*[Normal] : T_F_06_woodbridge_D_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_F_06_woodgate_A.uasset, *[Albedo] : T_F_06_woodgate_A_dn 	*[GI Texture] : T_F_06_woodgate_A_li 	*[Normal] : T_F_06_woodgate_A_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_Goblin_ChiefHouseBrazier01_LHS_dn.uasset, *[Mask] : T_Goblin_ChiefHouseBrazier01_LHS_me 	*[Normal] : T_Goblin_ChiefHouseBrazier01_LHS_no 	*[Albedo] : T_Goblin_ChiefHouseBrazier01_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_GrassLand_MartaCity_flag02.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_GrassLand_MartaCity_flag02 	*[Mask] : T_GrassLand_MartaCity_flag01_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_groundbrick_A.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_ground_brick_A_no 	*[Albedo] : T_ground_brick_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_groundbrick_B.uasset, *[Mask] : Aset_L_rbewF_4K_Roughness 	*[Normal] : T_groundbrick_B_no 	*[Albedo] : T_groundbrick_B_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_groundbrick_B1.uasset, *[Mask] : Aset_L_rbewF_4K_Roughness 	*[Normal] : T_groundbrick_B_no 	*[Albedo] : T_groundbrick_B_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_groundbrick_B2.uasset, *[Mask] : Aset_L_rbewF_4K_Roughness 	*[Normal] : T_groundbrick_B_no 	*[Albedo] : T_groundbrick_B_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_gr_brick_A.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_gr_brick_A_no 	*[Albedo] : T_gr_brick_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_gr_brick_A1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_gr_brick_A_no 	*[Albedo] : T_gr_brick_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_gr_brick_A2.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_gr_brick_A_no 	*[Albedo] : T_gr_brick_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_Hieracon_Object_Flag_D.uasset, *[Normal] : T_Hieracon_Object_Flag_no 	*[Albedo] : T_Hieracon_Object_Flag_dn 	*[Mask] : T_Hieracon_Object_Flag_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_LampBox01_YN.uasset, *[Normal] : T_LampBox01_YN_no 	*[Albedo] : T_LampBox01_YN_dn 	*[Mask] : T_LampBox01_YN_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_LampBox01_YN_dark.uasset, *[Normal] : T_LampBox01_YN_no 	*[Albedo] : T_LampBox01_YN_dn 	*[Mask] : T_LampBox01_YN_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_LV_Campagna_Dock_DockBridge03_SM_SVR.uasset, *[Mask] : mask_0_1_1 	*[Normal] : LV_Campagna_Dock_DockBridge01_N_SVR 	*[Albedo] : LV_Campagna_Dock_DockBridge01_D_SVR 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_LV_Campagna_Object_Awning01_SM_Nor.uasset, *[Albedo] : T_LV_Campagna_CityHouse_BlackSmith01_dn 	*[GI Texture] : T_LV_Campagna_CityHouse_BlackSmith01_Li 	*[Normal] : T_LV_Campagna_CityHouse_BlackSmith01_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_LV_DesertValley_HarpyRavine_MascuStair01_SM_JJY_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_LV_DesertValley_HarpyRavine_MascuStair01_SM_JJY_no 	*[Albedo] : T_LV_DesertValley_HarpyRavine_MascuStair01_SM_JJY_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_LV_DesertValley_Rampart_BigStair01_SM_CJH_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_LV_DesertValley_Rampart_BigStair01_SM_CJH_no 	*[Albedo] : T_LV_DesertValley_Rampart_BigStair01_SM_CJH_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_LV_DesertValley_Rampart_BigStair01_SM_CJH_dn2.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_LV_DesertValley_Rampart_BigStair01_SM_CJH_no 	*[Albedo] : T_LV_DesertValley_Rampart_BigStair01_SM_CJH_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_LV_DesertValley_Rampart_BigStair01_SM_CJH_dn3.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_LV_DesertValley_Rampart_BigStair01_SM_CJH_no 	*[Albedo] : T_LV_DesertValley_Rampart_BigStair01_SM_CJH_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_LV_DesertValley_Rampart_BigStair01_SM_CJH_dn4.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_LV_DesertValley_Rampart_BigStair01_SM_CJH_no 	*[Albedo] : T_LV_DesertValley_Rampart_BigStair01_SM_CJH_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_LV_ElRano_City_DockTent01_SM.uasset, *[Mask] : DefaultDiffuse 	*[Normal] : LV_ElRano_City_Dock01_N_KJY 	*[Albedo] : LV_ElRano_City_Dock01_D_KJY 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_LV_ElRano_City_Port06_SM_LYW.uasset, *[Mask] : mask_0_1_1 	*[Albedo 2] : T_F07_Dirtysand_D 	*[Albedo] : T_LV_ElRano_City_PortSet01_dn 	*[Normal 2] : T_F07_Dirtysand_N 	*[Normal] : T_LV_ElRano_City_PortSet01_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_LV_Floreen_StoneFit01_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_LV_Floreen_StoneFit03_no 	*[Albedo] : T_LV_Floreen_StoneFit01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_LV_M5_Port_FishingMarket07_SM_KHJ.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_LV_M5_Port_FishingMarket02_SM_KHJ_119_no 	*[Albedo] : T_MERGED_LV_M5_Port_FishingMarket02_SM_KHJ_119_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_LV_Shakara_Hobgoblin_StoneBridge02_SM_LYW.uasset, *[Mask] : mask_0_1_1 	*[Normal] : LV_Shakara_Hobgoblin_BossTent01_N_LYW 	*[Albedo] : LV_Shakara_Hobgoblin_BossTent01_D_LYW 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_M5_M5City_MarketBooK01A_SM_JJY_dn.uasset, *[Normal] : T_M5_M5City_MarketBooK01A_SM_JJY_no 	*[Albedo] : T_M5_M5City_MarketBooK01A_SM_JJY_dn 	*[Mask] : T_M5_M5City_MarketBooK01A_SM_JJY_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_M5_M5City_MarketBooK01A_SM_JJY_dn_simple.uasset, *[Mask] : T_M5_M5City_MarketBooK01A_SM_JJY_me 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_M5_M5City_MarketBooK01A_SM_JJY_dn_1 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_MERGED_LV_Branforest_Object_WoodWay01_SM_KSR2_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_LV_Branforest_Object_WoodWay01_SM_KSR2_no 	*[Albedo] : T_MERGED_LV_Branforest_Object_WoodWay01_SM_KSR2_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_MERGED_LV_Branforest_Object_WoodWay01_SM_KSR2_dn1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_LV_Branforest_Object_WoodWay01_SM_KSR2_no 	*[Albedo] : T_MERGED_LV_Branforest_Object_WoodWay01_SM_KSR2_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_MERGED_LV_Branforest_Object_WoodWay01_SM_KSR2_dn2.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_MERGED_LV_Branforest_Object_WoodWay01_SM_KSR2_no 	*[Albedo] : T_MERGED_LV_Branforest_Object_WoodWay01_SM_KSR2_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_Object_Bonfire_01.uasset, *[Mask] : T_Object_Bonfire_01_me 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Object_Bonfire_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_ockob_A.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_ockob_A_no 	*[Albedo] : T_ockob_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_ockob_A1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_ockob_A_no 	*[Albedo] : T_ockob_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_ockob_B.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_ockob_B_no 	*[Albedo] : T_ockob_B_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_Parasol_Tent_YN.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Parasol_Tent_YN_no 	*[Albedo] : T_Parasol_Tent_YN_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_Saltus_Tree_SalTree.uasset, *[Mask] : T_Object_Bonfire_01_me 	*[Normal] : T_Saltus_Tree_SalTree_N 	*[Albedo] : T_Saltus_Tree_SalTree_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_SealedLand_Object_Flag.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Common_Tent_A_SealedLandFlag_N 	*[Albedo] : T_Common_Tent_A_SealedLandFlag_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_Shakara_Hobgoblin_symbol01_dn.uasset, *[Albedo] : T_Shakara_Hobgoblin_symbol01_dn 	*[GI Texture] : T_Shakara_Hobgoblin_symbol01_li 	*[Normal] : T_Shakara_Hobgoblin_symbol01_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_signdecowood_A.uasset, *[Mask] : Aset_L_rbewF_4K_Roughness 	*[Normal] : T_signdecowood_A_no 	*[Albedo] : T_signdecowood_A_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_SpiderWeb_Bridge01.uasset, *[Mask] : LV_SealedLand_Rock_SpiderBasaltCop01_D_KHJ 	*[Albedo] : LV_SealedLand_Rock_SpiderBasaltCop01_D_KHJ_2 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_SpiderWeb_Bridge02.uasset, *[Mask] : LV_SealedLand_Rock_SpiderBasaltCop01_me 	*[Albedo] : LV_SealedLand_Rock_SpiderBasaltCop01_dn 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_SpiderWeb_Bridge03.uasset, *[Mask] : LV_SealedLand_Rock_SpiderBasaltCop01_me2 	*[Albedo] : LV_SealedLand_Rock_SpiderBasaltCop01_dn2 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_Terny_Object_BrokenTent01.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Terny_Object_BrokenTent01_N 	*[Albedo] : T_Terny_Object_BrokenTent01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_Terny_Object_SpiderEgg01_SM_KJY_dn.uasset, *[Normal] : T_Terny_Object_SpiderEgg01_SM_KJY_no 	*[Albedo] : T_Terny_Object_SpiderEgg01_SM_KJY_dn 	*[Mask] : T_Terny_Object_SpiderEgg01_SM_KJY_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_Tombstone_01.uasset, *[Mask] : Aset_L_rbewF_4K_Roughness 	*[Normal] : T_Tombstone_01_no 	*[Albedo] : T_Tombstone_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_Torch1_standalone.uasset, *[Mask] : Aset_L_rbewF_4K_Roughness 	*[Normal] : T_Torch1_standalone_no 	*[Albedo] : T_Torch1_standalone_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_Torch1_standalone_Light.uasset, *[Albedo] : T_Torch1_standalone_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_Totem_01.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Totem_01_no 	*[Albedo] : T_Totem_01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_Totem_01_stone.uasset, *[Albedo] : T_Totem_01_stone_dn 	*[GI Texture] : T_Totem_01_stone_li 	*[Normal] : T_Totem_01_stone_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_Totem_02.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Totem_02_no 	*[Albedo] : T_Totem_02_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_Totem_03_stone.uasset, *[Albedo] : T_Totem_01_stone_dn 	*[GI Texture] : T_Totem_03_li 	*[Normal] : T_Totem_01_stone_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_Totem_04.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Totem_04_no 	*[Albedo] : T_Totem_04_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_TurtleLake_Camp_LizardmanStairs01B_SM_CNH_dn.uasset, *[Albedo] : T_MERGED_Aset_Prop02_dn 	*[GI Texture] : T_TurtleLake_Camp_LizardmanStairs01B_SM_CNH_li 	*[Normal] : T_MERGED_Aset_Prop02_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/2_BLESS/Prop/Materials/M_TurtleLake_Lakevillage_StoneWall02_SM_EYE_dn.uasset, *[Mask] : T_TurtleLake_Lakevillage_StoneWall02_SM_EYE_me 	*[Normal] : T_TurtleLake_Lakevillage_StoneWall02_SM_EYE_no 	*[Albedo] : T_TurtleLake_Lakevillage_StoneWall02_SM_EYE_dn 	
